AverageFactor	Abramis brama	Alburnoides bipunctatus	Alburnus alburnus 	Anguilla anguilla	Aspius aspius	Ballerus sapa 	Barbatula barbatula	Barbus barbus	Blicca bjoerkna	Carassius carassius	Carassius gibelio	Chalcalburnus chalcoides mento	Chondrostoma nasus	Cottus gobio	Cyprinus carpio	Esox  lucius	Eudontomyzon vladykovi	Gasterosteus aculeatus	Gobio gobio	Gymnocephalus baloni	Gymnocephalus cernua	Gymnocephalus schraetser	Hucho hucho	Ictalurus spp   ? 10  	Lampetra planeri	Lepomis gibbosus  ? 20  	Leucaspius delineatus  ? 10  	Leuciscus idus	Leuciscus leuciscus	Lota lota	Misgurnus fossilis	Neogobius melanostomus	Oncorhynchus mykiss	Perca fluviatilis	Phoxinus phoxinus	Ponticola kessleri	Proterorhinus semilunaris	Pseudorasbora parva 	Rhodeus amarus	Romanogobio uranoscopus	Romanogobio vladykovi	Rutilus rutilus	Rutilus virgo	Salmo trutta  lacustris	Salmo trutta fario	Salvelinus fontinalis	Sander lucioperca	Scardinius erythrophthalmus	Silurus glanis	Squalius cephalus	Telestes souffia	Thymallus thymallus	Tinca tinca	Vimba vimba	Zingel streber	Zingel zingel
Singold.31675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,5	0	0	5	0	0	0	0	0,5	0	0	0	0	0	0
Sinn.21184	0	0	0	0,5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	12	0	0	0	0
Sinn.21184	0	0	0	4	0	0	207,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	228,5	0	0	0	0	0	0	72	0	0	0	0
Sinn.21184	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	61	0	0	0	0
Sinn.21184	0	0	0	0,5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11,5	0	0	0	0	0	0	0	0	0	0	0	234,5	0	0	0	0	0	0	11	0	0	0	0
Sinn.105355	0	0	0	13,6	0	0	2	5,6	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	2	0	0	0	1,2	0	0	0	0	0	36	0	0	0	0	0	0	1,6	0	0	77,2	0	0	0	0	8	0	11	0	0	0	0
Sinn.105355	0	0	0	16,8	0	0	4,4	2	0	0	0	0	0	0	0,4	0	0	0,4	25,6	0	0	0	0	0	36,8	0	0	0	6,4	0	0	0	11,6	0	30	0	0	0	0	0	0	1,2	0	0	20,8	0	0	0	0	3,6	0	21	0	0	0	0
Sinn.105355	0	0	0	2,6	0	0	22,4	16,2	0	0	0	0	0	0	0	0	0	0,6	40,6	0	0	0	0	0	18,8	0	0	0	6,8	0	0	0	4	1	54,4	0	0	0	0	0	0	2,2	0	0	15	0	0	0	0	32,6	0	8	0	0	0	0
Sinn.105355	0	0	0	2,542372881	0	0	15,76271186	0,847457627	0	0	0	0	0	0	0	0	0	1,355932203	52,03389831	0	0	0	0	0	39,83050847	0	0	0	5,423728814	0	0	0	0	0	83,05084746	0	0	0,169491525	0	0	0	11,01694915	0	0	11,69491525	0	0	0	0	7,457627119	0	3,559322034	0	0	0	0
Sinn.114350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0
Sinn.114350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30,5	0	0	0	0	0	0	0	0	0	0	0	98,5	0	0	0	0	0	0	0	0	0	0	0
Steinach.21712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steinach.21712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steinbach.11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,25	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0
Steinbach.11937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74,57142857	0	0	0	0	0	0	0	0	0	0	0
Stillach.105786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,833333334	0	0,277777778	0	0	0	0	0	0	0	0	0	18,88888889	0	0	0	0	0	0	0	0	0	0	0
Stillach.105786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,666666668	0	0	0	0	0	0	0	0	0	0	0	16,94444445	0	0	0	0	0	0	0	0	0	0	0
Stöckigsbach.114837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61,25	0	0	0	0	0	0	0	0	0	0	0
Stoißer Ache.12706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,333333334	0	0	0	0	0	0	0	0	0	0	0	133,6666667	0	0	0	0	0	0	0	0	0	0	0
Stoißer Ache.12706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,5	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0
Sulz.96985	0	0	0	0	0	0	666,6666667	0	0	0	0	0	0	0	0	0,666666666	0	0	64,66666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	0
Sulz.96985	0	0	0	0	0	0	226,6666666	0	0	0	0	0	0	0	0	0	0	0	93,33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,333333333	0	0	0	7,666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	0
Sulzbach.105651	1,428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,428571428	0	0	9,047619048	0	0	0	0	0	0	0	0	0,476190476	10,47619048	0	0	0	0	8,571428571	0	0	0	0	0	0	0	5,714285714	0	0	0	0	0	0,476190476	0	13,80952381	0	0	0	0	0	0
Sulzbach.105651	0	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7,6	0	0	0	0	1,4	0	0	0	0	0	0	0	2,2	0	0	0	0	0	0	0	7,4	0	0	0	0	0	0
Tauber.21691	0	0	0	32,44444444	0	0	6,666666667	1,333333332	0	0	0	0	0	0	0	0	0	0	7,333333333	0	0	0	0	0	0	0	0	0	7,333333334	0	0	0	0	0	3,111111111	0	0	0,222222222	0	0	0	32,22222222	0	0	0,888888888	0	0	0	0	37,33333334	0	0	0	0	0	0
Tauber.21691	0	0	0	46	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	104	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
Tauber.21691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tegernbach.115156	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
Tegernbach.115156	0	0	0	0	0	0	83,75	0	0	0	0	0	0	0	0	1,25	0	0	58,75	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	2,5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Teisnach.8248	0	0	0	0	0	0	3,666666667	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27,66666667	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	4	0	0	0	0	8,333333334	0	0	0	0	0	0
Teisnach.8248	0	0,333333333	0	0	0	0	3	0	0	0,333333333	0,333333333	0	0,666666667	0,666666667	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4,333333333	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	0	16	0	0	0	0	6,333333333	0	0	0	0	0	0
Terbgast.13667	0	0	0	0,5	0	0	12,5	0	0	0	0	0	0	0	0	0	0	6,5	58,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	4,5	0	0	0	3	0	0	0	5,5	0	0	2,5	0	0	0	0	37	0	0	0	0	0	0
Terbgast.13667	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2,5	0	0	0	8	0	0	11,5	0	0	0	0	16	0	3	0	0	0	0
Terbgast.13667	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6,5	44,5	0	0	0	0	0	0	0	0	0	2,5	0	0	0	0,5	7	0	0	0	3	0	0	0	0	0	0	57	0	0	7,5	0	43,5	0	0	0,5	0	0	0
Thalkirchner Ache.105675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75,6	0	0	0	0	0	0	0	0	0	0	0
Thalkirchner Ache.105675	0	0	0	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70,00000001	0	0	0	0	4	0	0	0	0	0	0
Thulba.21067	0	0	0	0,666666667	0	0	86,66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,333333333	0	0	0	0	0	0	0	1,666666667	0	0	0	0	0	0	0	0	0	0	0	37,33333333	0	0	0	0	0	0	15	0	0	0	0
Thulba.21067	0	0	0	3,5	0	0	213,5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	14,5	0	0	0	0	0	0	0	0	0,5	0	0	0	0	0	0	0	0	0	0	30,5	0	0	0	0	0	0	16	0	0	0	0
Tiroler Ache.12341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,315789474	0,631578948	0	0	0,210526316	0	0,947368421	0	0	0,105263158	0	0	0	0,105263158	0	0	1,894736842	0	0	0	0	1,894736842	0	1	0	0	0	0
Tiroler Ache.12341	0	0	0	2,210526316	0	0	0,105263158	0	0	0	0	0	1,052631579	1,052631579	0	0,105263158	0	0	0	0	0	0	0	0	0	0	0	0	2,52631579	3,578947369	0	0	1,473684211	0	0	0	0	0	0	0	0	0	0	0,105263158	4,105263157	0	0	0	0	0,105263158	0	4,105263158	0	0	0	0
Tiroler Achen.12341	0	0	0	0,752688171	0	0	0,430107527	0	0	0	0	0	1,612903226	1,612903226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9,247311828	5,698924731	0	0	2,795698925	0,752688172	0,215053764	0	0	0	0	0	0	0	0	0	0,537634408	0	0	0	0	3,118279569	0	17	0	0	0	0
Tiroler Achen.12341	0	0	0	1,466666667	0	0	0,133333333	0,133333333	0	0	0	0	0,666666667	0,666666667	0	0	0	0	0	0	0	0	0,133333333	0	0	0	0	0	9,6	0,533333333	0	0	0,133333333	0	0,266666667	0	0	0	0	0	0	0,133333333	0	0	3,733333333	0	0	0	0	1,333333333	0	4,8	0	0	0	0
Tirschenreuther Waldnaab.4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,857142857	0	0	0	0	0	0	0	0	0	0	7,619047618	0,476190476	0	0,476190476	0	0,476190476	0	0	0	0	0	0
Tirschenreuther Waldnaab.4643	0	0	0	5,238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,666666667	0	0	0	0	0	0	0	1,904761905	0	0	10,95238095	0	0	0	0	0,476190476	0	0	0,476190476	0	0	0
Tirschenreuther Waldnaab.4761	0,5	20,5	1	0,5	0	0	7	1,5	0	0	0	0	0	0	0	1,25	0	0	7,75	0	0,75	0	0	0	0	0	0	0	0,75	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0,5	0	0	0	0	9,25	0	1	0,25	0	0	0
Tirschenreuther Waldnaab.4761	0,285714286	7,142857143	0	1,142857143	0	0	4,285714286	1,142857143	0	0	0	0	0	0	0,285714286	1,142857144	0	0	5,142857143	0	0	0	0	0	0,285714286	0	0	0	0	0	0	0	0	0,571428571	0	0	0	0,285714286	0	0	0	0,285714286	0	0	0,285714286	0	0	0	0	36,85714286	0	0	0,285714286	0	0	0
Tirschenreuther Waldnaab.103239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26,52173913	3,913043478	0	0	0	0	0	0	0	0	0	0
Tirschenreuther Waldnaab.103239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,434782609	0	0	0	0	0	0	0	0	0	0	0	30	19,56521739	0	0	0	0	0	0	0	0	0	0
Tirschnitzbach.67963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,5	0	0	0	1	0	0	0	3,5	0	0	0	0	0	0,5	0	1	0	0	0	0	0	0
Tirschnitzbach.67963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	4,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	1,5	0	0	0	56	0	0	0	0	0	2	0	0	0	0	2	0	0	0
Traun.12512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,571428572	0	0	0	0	0	0	0	0	0	0	0	22,85714286	0	0	0	0	0	0	0	0	0	0	0
Traun.12512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,333333333	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
Unkenbach.105472	0	0	0	15,5	0	0	0	0	17,5	0	0	0	0	0	1	1	0	0	61,5	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	33,5	0	0	0	0	0	0	0	48,5	0	0	0	0	0	0,5	0	3	0	0	0	0	0	0
Unkenbach.105472	0	0	0	13,5	0	0	4	0	0	0	0	0	0	0	0	7	0	4,5	63	0	0	0	0	0	0	0	0	0	0,5	0	0	0	0	11,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,5	0	0	0	0	0	0
Unkenbach.105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unterbürger Laber.96986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,25	0	0	0	0	0	0	0	0	0	0	0
Unterbürger Laber.96986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,8125	0	0	0	0	0	0	0	0	0	0	0
Unterbürger Laber.105407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,333333332	0	0	0	0	0	0	0	0	0	0	0
Unterbürger Laber.105407	0,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	0	0	5,333333333	0	0	0	0	0,333333333	0	0	0	0	0	0
Untere Steinach.13841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,666666667	0	0	0	0	0	0	0	2,333333334	0	0	0	0	0	0	0	0	0	0	0	49,33333333	0	0	0	0	0	0	0	0	0	0	0
Untere Steinach.13841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,666666666	0	0	0	0	0	0	0	2,666666666	0	0	0	0	0	0	0	0	0	0	0	56,66666667	0	0	0	0	0	0	0	0	0	0	0
Verlorener Bach.3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,8	0	0	0	0	0	0	0	0	0	0	0	11,2	2,8	0	0	0	0	0	5	0	0	0	0
Verlorener Bach.3129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,333333333	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	12	0	0	0	0
Vils.7639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,588235294	0	0	138,2352941	0	0	0	0	0	0	0	0	0	1,764705882	0	0	0	0	4,705882353	0	0	0	1,176470588	0	0	0	12,94117647	0	0	0,588235294	0	0	3,529411764	0	1,764705882	0	0	0,588235294	0	0	0
Vils.7639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73,2	0	0	0	0	0	0	0	0	0	1,2	0	0	0	0	5,2	0	0	0	0	0	0	0	7,2	0	0	0	0	0	0,4	0	1,6	0	0	0	0	0	0
Vils.7758	20,76923077	0	0	3,076923077	0	0	4,615384615	0	10,76923077	2,307692308	2,307692308	0	0	0	3,846153846	4,615384615	0	0	28,46153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211,5384615	0	0	0	0	1,538461538	16,15384615	0	51,53846154	0	0	1,538461538	0	0	0
Vils.7758	0,333333333	0	0	1,333333333	0	0	2,666666667	0	0	0	0	0	0	0	2,333333333	2,666666666	0	0	5,333333333	0	0	0	0	0	0	0	0	0	0,333333333	1	0	0	0	1	0	0	0	0	0	0	0	20,33333333	0	0	0	0	0	2	0	5	0	0	0	0	0	0
Vils.7758	2,666666667	0	0,166666667	0,166666667	0	0	0,166666667	0	0	0	0	0	0	0	0,166666667	0,5	0	0	8,333333333	0	0	0	0	0	0,166666667	0	0	0	0,333333333	1	0	0	0	0	0	0	0	0,166666667	0	0	0	17,66666667	0	0	0	0	0	3	0,333333333	12	0	0	0,166666667	0	0	0
Vils.7927	0,875	0	2,25	0,125	0	0	8,125	0,5	0	0	0	0	0,25	0,25	0,625	0,625	0	0	11	0	0	0	0	0	0	0	0	0	9,375	1,625	0	0	0	0,125	0	0	0	3,5	1,375	0	0	54,125	0	0	0,75	0	0	0,25	0	11	0	0	0,125	0	0	0
Vils.8049	0	0	0	2,2	0	0	0,6	0	0	0	0	0	0	0	0,2	2,2	0	0,2	0,2	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2	0	1,8	0	0	0	0	0	0	0	0	0	9,2	0	0	0	0	2	0	4	0	0	0	0
Vils.8049	0	0	0	2,8	0	0	2	0,4	0	0	0	0	0	0	0	1,8	0	0,4	0,2	0	0	0	0	0	0	0	0	0	1,8	0	0	0	1,4	0	0,6	0	0	0	0	0	0	1	0	0	49,2	0	0	0	0	5,2	0	4	0	0	0	0
Vils.8049	0	0	0	0,4	0	0	8,8	0,2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2,2	0,6	0,2	0	0	0,2	0	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	5,4	0	8,2	0,2	0	0	0
Vils.8049	0,5	0,333333333	5,166666667	0,5	0	0	7,5	0,333333333	0	0	0	0	0,666666667	0,666666667	0	0,5	0	0,5	1,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0,5	0,333333333	33,66666667	0	0	0,333333333	0	0	0	1,666666667	0	0	5,5	0	0	0	0	8,5	0	1,666666667	0	0	0	0
Vils.11700	0,095238095	0	33,71428571	0,19047619	0	0	1,142857143	0,952380951	0	0	0	0	1,619047619	1,619047619	0,19047619	0,285714285	0	0	3,047619047	0	0	0	0	0	0	0	0	0,19047619	1,619047619	0	0	0	0	1,047619048	0	0	0	1,523809524	2,476190476	0	0	11,14285714	0,380952381	0	0	0	0	1,523809523	0,095238095	3,619047619	0	0	0,38095238	0,761904761	0	0
Vils.11700	0	0	30,38095238	0,285714285	0,095238095	0	2,857142857	2,380952381	0	0	0	0	2,19047619	2,19047619	0	1,428571428	0	0	12,85714286	0	0,095238095	0	0	0	0	0	0	0	2,571428571	0	0	0	0	1,047619047	0	0	0	2,476190477	8,095238095	0	0	6,761904762	0	0	0,095238095	0	0	0,38095238	0,761904761	16,47619048	0	0	0,952380952	0	0	0
Vils.11700	0,666666666	0	48,66666666	0,380952381	1,047619047	0	2,476190477	3,523809522	0	0	0	0	4,285714285	4,285714285	0	0,476190476	0	0,571428571	27,14285714	0	0,476190476	0	0	0	0	0	0	0,19047619	5,523809524	0	0	0	0	2,761904761	0	0	1,142857143	0,857142857	9,714285714	0	0	23,23809524	0	0	0,095238095	0	0,857142857	0	0,666666666	17,80952381	0	0	0,285714285	0	0	0
Vils.11700	0,4	0	16,9	0	0,1	0	0,2	0,3	0	0	0	0	0,4	0,4	0	0,2	0	0	1,4	0	0,1	0	0	0	0	0	0	0,1	1,6	0	0	0,6	0	0,6	0	0	0	0	2,8	0	0	4,5	0,1	0	0	0	0,2	0	0	2,1	0	0	0,2	0	0	0
Vils.11700	1,3	0	0,1	0,4	0,1	0	2,9	0,9	0	0	0	0	1,2	1,2	0,3	0,7	0	0	10,4	0	0,3	0	0	0	0	0	0	0	0,8	0	0	0	0	2,3	0	0	4,6	0	7,5	0	2	1,6	1	0	0	0	0,1	0	0,9	12,6	0	0	0,3	0	0	0
Weilach.103386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,833333333	1,666666667	0	0	0	0	0	0	0	7,083333333	0	0	25,83333333	0	0	0,833333333	0	0	0	0	0	0	0	0
Weilach.103386	0	0	0	0	0	0	0,416666667	0	0	0	0	0	0	0	0	0	0	0,833333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27,91666666	0	0	0	0	0	0	1	0	0	0	0
Weilach.103386	0	0	0	0	0	0	8,333333333	0	0	0	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46,66666667	0	0	0	0	0	0	0	0	0	0	0
Weisinger Bach.103282	0	0	5,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
Weisinger Bach.103282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,5	0	0	0	0	0	0
Weiße Traun.12460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,769230769	0	0	0	0	0	0	0	0	0	0	0	60,92307692	0	0	0	0	0	0	0	0	0	0	0
Weiße Traun.12460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	112,5	0	0	0	0	0	0	0	0	0	0	0
Weiße Traun.12460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,285714285	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0
Weißer Main.13554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,916666667	0	0	0	0	0	0	0	9,583333334	0,416666667	0	0	0	0	0	0	0	0	0	0	78,74999999	0	0	0	0	0,833333333	0	22	0	0	0	0
Weißer Main.13554	0	0	0	0	0	0	0,666666667	0	0	0	0	0	0	0	0	0,333333333	0	0	0	0	0	0	0	0	3,333333333	0	0	0	0	0	0	0	7	0,666666667	0	0	0	0	0	0	0	0	0	0	45,66666667	0	0	0	0	0	0	10	0	0	0	0
Weißer Main.13554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	1	0	0	0	0
Weißer Main.13935	0	0	0	0,2	0	0	0,4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,2	0	0	0	1,6	0	0	0	0,2	5,2	0	0	0	0	0	0	0	0	0	0	3,8	0	0	0,6	0	2,4	0	4	0	0	0	0
Weißer Main.13935	0	0	0	0	0	0	1,2	0	0	0	0	0	0	0	0	0,4	0	0	40,4	0	0	0	0	0	0,4	0	0	0	0,8	0	0	0	0	3,2	0	0	0	0,2	0	0	0	4,6	0	0	1,6	0	0	0	0	2,6	0	6	0	0	0	0
Weißer Main.13935	0	0	0	0	0	0	0	0	0	0	0	0	0,2	0,2	0	0	0	0,6	10,8	0	0	0	0	0	0	0	0	0	3,4	0	0	0	0	1,4	0	0	0	0	0	0	0	1	0	0	3,4	0	0	0	0	1,8	0	1	0	0	0	0
Weißer Main.13935	0	0	0	0	0	0	1,4	0	0	0	0	0	0,8	0,8	0	0	0	0,4	2,8	0	0	0	0	0	0,2	0	0	0	0,6	0	0	0	0,8	1	0	0	0	0	0	0	0	1,2	0	0	2,2	1,4	0	0	0	0,2	0	0	0	0	0	0
Weißer Regen.8448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15,55555556	0	0	0	0	0	0	1	0	0	0	0
Weißer Regen.8448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14,81481481	0	0	0	0	0	0	0	0	0	0	0
